latent_dim1,latent_dim2,日期,開盤,最高,最低,收盤,成交量,外資餘額,外資買賣超,投信餘額,投信買賣超,自營商餘額,自營商買賣超,法人餘額,法人買賣超,主力買賣超,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款
4.7106447,-2.267029,2016/7/6,936.33,936.33,924.24,924.88,660137,4867.66,-13.67,103.82,-0.42,81.7,0.08,5053.18,-14.01,-8.6,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.8593745,-2.4187791,2016/7/7,928.03,929.96,923.4,923.4,402845,4862.6,-5.06,103.72,-0.1,81.99,0.28,5048.31,-4.87,-4.08,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.0383625,-2.747523,2016/7/11,930.17,938.62,930.17,934.91,771444,4874.01,10.37,103.71,-0.01,83.09,1.1,5060.81,11.46,4.54,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.025986,-2.7499733,2016/7/12,937.56,941.56,936.05,941.56,657908,4886.41,12.19,103.71,0.0,83.04,-0.05,5073.16,12.15,6.0,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.0325146,-2.8110845,2016/7/13,945.79,952.72,943.59,952.72,808412,4900.83,14.7,103.79,0.08,83.41,0.37,5088.03,15.15,7.74,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.0028915,-2.7213333,2016/7/14,951.96,957.99,949.07,957.99,739976,4909.92,9.07,103.82,0.03,84.74,1.33,5098.48,10.43,3.79,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.989521,-2.8772056,2016/7/15,958.14,971.45,957.51,971.45,984982,4930.92,20.61,104.05,0.23,83.24,-1.51,5118.21,19.33,13.03,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.994215,-2.7162778,2016/7/18,973.51,981.42,972.98,980.22,769544,4945.63,10.8,104.0,-0.05,83.15,-0.09,5132.78,10.67,4.4,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.0149565,-2.8567257,2016/7/19,980.63,987.37,974.87,987.37,870731,4965.26,19.81,104.06,0.07,83.52,0.37,5152.84,20.25,8.83,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
5.002941,-2.7466385,2016/7/20,984.0,985.48,976.43,982.31,787436,4981.56,12.7,104.47,0.41,83.84,0.31,5169.87,13.42,3.95,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.970237,-2.6758006,2016/7/21,983.33,986.99,982.37,985.05,725066,4996.66,12.47,104.34,-0.14,83.51,-0.33,5184.5,12.0,1.68,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.842554,-2.5049243,2016/7/22,983.26,983.53,977.81,980.11,543405,5010.69,3.14,104.46,0.12,83.34,-0.17,5198.49,3.1,-2.61,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.9262686,-2.6127026,2016/7/25,982.92,986.81,970.59,979.84,607490,5020.2,6.62,104.98,0.52,83.58,0.23,5208.75,7.37,0.03,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.960718,-2.686764,2016/7/26,978.37,981.6,975.04,981.6,548227,5040.56,9.11,105.22,0.24,84.96,1.36,5230.74,10.71,2.66,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.904975,-2.6174543,2016/7/27,982.79,983.7,978.32,982.28,660765,5045.22,4.8,105.21,-0.01,86.76,1.8,5237.18,6.58,0.5,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.9329443,-2.6787982,2016/7/28,981.13,986.53,979.02,985.49,927535,5053.43,7.99,105.21,0.0,88.67,1.81,5247.31,9.8,1.4,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
4.6727715,-2.3589962,2016/7/29,981.14,981.68,975.12,975.45,739861,5048.01,-3.09,105.09,-0.12,86.79,-1.97,5239.89,-5.17,-4.14,-9.037433,-0.11,3.95,101.26,-1.896822,6230736
