latent_dim1,latent_dim2,日期,小麥芝加哥,CRB,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值)
0.33318037,2.1063771,2012/10/4,902.4,309.3,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.35604477,2.1334796,2012/10/5,902.4,309.3,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.3295505,2.1013687,2012/10/8,857.4,307.62,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.16475485,1.90519,2012/10/9,857.4,307.62,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.37360793,2.2340114,2012/10/11,857.4,307.62,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.36808974,2.1934016,2012/10/12,857.4,307.62,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.25811356,2.0324583,2012/10/15,856.6,306.55,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.2775076,2.059267,2012/10/16,856.6,306.55,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.30576158,2.0923038,2012/10/17,856.6,306.55,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.286336,2.0554786,2012/10/18,856.6,306.55,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.28929,2.0659554,2012/10/19,856.6,306.55,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.3409528,2.138234,2012/10/22,872.4,306.05,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.3517323,2.1596017,2012/10/23,872.4,306.05,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.35095483,2.1679113,2012/10/24,872.4,306.05,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.31013203,2.1004763,2012/10/25,872.4,306.05,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.33807713,2.1926649,2012/10/26,872.4,306.05,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.27061248,2.087052,2012/10/29,863.6,296.84,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.31759655,2.151358,2012/10/30,863.6,296.84,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.28348374,2.0983672,2012/10/31,863.6,296.84,5.362236,0.59,4.28,120.38,9.261934,5385210.0,97.23,98.12,-5.470593,-5.4029370000000005,3808.15,3.25,99.55,4.44,3.86,3.24,0.388,1.875
0.32481265,2.2145507,2012/11/1,863.6,296.84,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2941184,2.160055,2012/11/2,863.6,296.84,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2968166,2.1323297,2012/11/5,864.4,292.29,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.27076507,2.0818994,2012/11/6,864.4,292.29,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.3151788,2.1494274,2012/11/7,864.4,292.29,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.3442949,2.2074325,2012/11/8,864.4,292.29,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.33529955,2.1936874,2012/11/9,864.4,292.29,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.28098077,2.1306791,2012/11/12,886.4,292.15,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.322676,2.2391155,2012/11/13,886.4,292.15,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.3232575,2.2169838,2012/11/14,886.4,292.15,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.30629563,2.189478,2012/11/15,886.4,292.15,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.29903734,2.1764538,2012/11/16,886.4,292.15,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2735992,2.161005,2012/11/19,838.0,293.56,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2988152,2.2007222,2012/11/20,838.0,293.56,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.29330605,2.2022707,2012/11/21,838.0,293.56,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.3137408,2.2629533,2012/11/22,838.0,293.56,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.26689613,2.146892,2012/11/23,838.0,293.56,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.28913772,2.1663046,2012/11/26,847.6,299.07,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2895878,2.171406,2012/11/27,847.6,299.07,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.2600904,2.1211,2012/11/28,847.6,299.07,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.23956399,2.07587,2012/11/29,847.6,299.07,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.27792418,2.1443825,2012/11/30,847.6,299.07,-0.381056,0.19,4.24,163.18,8.895912,5403458.0,97.08,97.38,-5.552613,-6.236165,3808.15,3.4,100.03,3.14,4.12,3.5,0.386,1.875
0.11555834,1.8690696,2012/12/3,844.6,298.98,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.17506571,1.999756,2012/12/4,844.6,298.98,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.14024131,1.9371043,2012/12/5,844.6,298.98,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.11795147,1.8798887,2012/12/6,844.6,298.98,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.13946421,1.9274948,2012/12/7,844.6,298.98,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.13739054,1.9541334,2012/12/10,844.2,295.91,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.09649943,1.8778535,2012/12/11,844.2,295.91,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.054711893,1.7934407,2012/12/12,844.2,295.91,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.088827,1.8952725,2012/12/13,844.2,295.91,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.10970317,2.0009964,2012/12/14,844.2,295.91,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.10680871,1.9365917,2012/12/17,801.0,294.89,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.10214527,1.8901175,2012/12/18,801.0,294.89,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.11625634,1.93667,2012/12/19,801.0,294.89,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.14227588,2.127099,2012/12/20,801.0,294.89,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.13184218,2.0904818,2012/12/21,801.0,294.89,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.12844677,2.0605524,2012/12/22,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.10480012,2.0338717,2012/12/24,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.099058405,1.9464593,2012/12/25,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.09518905,1.9316255,2012/12/26,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.12127577,2.0657842,2012/12/27,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
0.11404638,1.9836056,2012/12/28,792.0,294.13,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331.0,97.06,97.62,-5.0435870000000005,-6.700360000000001,3808.15,4.12,100.64,4.69,4.97,3.46,0.388,1.875
-0.16256441,1.9974074,2013/1/2,772.2,295.01,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.17642303,2.055427,2013/1/3,772.2,295.01,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.13931619,2.0435452,2013/1/4,772.2,295.01,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.22365685,2.0573297,2013/1/7,747.2,294.13,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.20097636,2.0533998,2013/1/8,747.2,294.13,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.1726089,2.0428653,2013/1/9,747.2,294.13,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.14419211,1.9728838,2013/1/10,747.2,294.13,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.15853028,1.999105,2013/1/11,747.2,294.13,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.13944839,2.0278554,2013/1/14,754.6,296.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.13665064,2.0149326,2013/1/15,754.6,296.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.15455209,2.0660367,2013/1/16,754.6,296.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.18663363,2.0625916,2013/1/17,754.6,296.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.18844773,2.0215464,2013/1/18,754.6,296.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.1428201,2.0307038,2013/1/21,791.2,301.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.14044462,2.0550075,2013/1/22,791.2,301.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.17362283,2.0559523,2013/1/23,791.2,301.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.1454392,2.0743387,2013/1/24,791.2,301.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.16173379,2.081261,2013/1/25,791.2,301.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.112985685,2.0467184,2013/1/28,776.4,299.31,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.14413147,2.0353162,2013/1/29,776.4,299.31,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.1501383,2.0619915,2013/1/30,776.4,299.31,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.13972007,2.050477,2013/1/31,776.4,299.31,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934.0,96.93,97.45,-5.1291150000000005,-6.344086,3514.21,0.47,101.29,7.74,4.46,2.9,0.387,1.875
-0.34544054,1.0991399,2013/2/1,776.4,299.31,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.3703767,1.0434339,2013/2/4,765.0,305.07,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.39630723,1.0037878,2013/2/5,765.0,305.07,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.37332276,1.0165619,2013/2/6,765.0,305.07,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.40709686,0.9815928,2013/2/18,742.2,298.45,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.43197286,0.9274665,2013/2/19,742.2,298.45,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.3219204,1.1453435,2013/2/20,742.2,298.45,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.31208488,1.1574502,2013/2/21,742.2,298.45,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.26951432,1.1624036,2013/2/22,742.2,298.45,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.3896724,1.0116559,2013/2/23,715.0,293.52,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.34135854,1.1163074,2013/2/25,715.0,293.52,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.33004534,1.1161424,2013/2/26,715.0,293.52,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.32138938,1.1452554,2013/2/27,715.0,293.52,-20.259128,47.56,4.18,86.68,3.710036,5429274.0,97.83,97.91,-2.632286,-4.600614,3514.21,0.91,101.9,6.92,5.83,3.74,0.387,1.875
-0.34695292,1.3634263,2013/3/1,715.0,293.52,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.4107725,1.6458977,2013/3/4,713.2,290.36,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.37596458,1.5339417,2013/3/5,713.2,290.36,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.35699588,1.418351,2013/3/6,713.2,290.36,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.39463067,1.5292275,2013/3/7,713.2,290.36,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.41166323,1.6026059,2013/3/8,713.2,290.36,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.3681118,1.4955621,2013/3/11,690.0,294.38,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.3839522,1.524329,2013/3/12,690.0,294.38,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.36185056,1.4451768,2013/3/13,690.0,294.38,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.42900163,1.6196026,2013/3/14,690.0,294.38,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.4213059,1.6251577,2013/3/15,690.0,294.38,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.3537972,1.3801699,2013/3/18,723.0,296.44,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.44546998,1.6772815,2013/3/19,723.0,296.44,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.4310931,1.7281822,2013/3/20,723.0,296.44,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.41316402,1.5998454,2013/3/21,723.0,296.44,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.39279974,1.5424376,2013/3/22,723.0,296.44,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.39384562,1.5902637,2013/3/25,729.6,294.7,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.4162994,1.6604569,2013/3/26,729.6,294.7,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.4689842,1.8433738,2013/3/27,729.6,294.7,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.42731535,1.6460254,2013/3/28,729.6,294.7,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.46510166,1.6857259,2013/3/29,729.6,294.7,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781.0,96.73,96.5,-2.7497540000000003,-5.667892,3514.21,3.2,102.44,8.66,6.36,3.86,0.387,1.875
-0.45767146,1.6391941,2013/4/1,687.6,296.39,0.0,1.11,4.18,76.83,3.570231,5443739.0,97.27,97.1,-2.82496,-6.149092,3666.24,2.27,102.94,9.35,6.49,4.08,0.386,1.875
-0.4552197,1.6681323,2013/4/2,687.6,296.39,0.0,1.11,4.18,76.83,3.570231,5443739.0,97.27,97.1,-2.82496,-6.149092,3666.24,2.27,102.94,9.35,6.49,4.08,0.386,1.875
