latent_dim1,latent_dim2,日期,日本M2+CD年增率,日本M1年增率,日本貼現率(月底值),韓國失業率,韓國消費者信心指數,韓國消費者物價指數年增率,韓國PPI,韓國GDP年增率,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
2.962523,3.4990904,2012/2/24,2.9,4.9,0.3,4.2,102.0,3.1,108.39,2.6,46344.0,45010.0,1762988.4,12982.95,2963.75,1365.74,9647.38,2019.89,7959.34
2.8843112,3.2781534,2012/2/29,2.9,4.9,0.3,4.2,102.0,3.1,108.39,2.6,46344.0,45010.0,1762988.4,12952.07,2966.89,1365.68,9723.24,2030.25,8121.44
2.7739403,3.7659478,2012/3/1,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12980.3,2988.97,1374.09,9707.37,2030.25,8118.34
3.0008786,4.1098704,2012/3/2,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12977.57,2976.19,1369.63,9777.03,2034.63,8144.04
2.8610055,3.8033872,2012/3/3,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12977.57,2976.19,1369.63,9777.03,2034.63,8114.44
3.0757866,4.107186,2012/3/5,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12962.81,2950.48,1364.33,9698.59,2016.06,8004.74
3.047084,4.118659,2012/3/6,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12759.15,2910.32,1343.36,9637.63,2000.36,7937.97
3.065823,4.123431,2012/3/7,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12837.33,2935.69,1352.63,9576.06,1982.15,7903.08
3.0446558,4.1278167,2012/3/8,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12907.94,2970.42,1365.91,9768.96,2000.76,7984.56
2.9662476,4.115852,2012/3/9,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12922.02,2988.34,1370.87,9929.74,2018.3,8016.01
2.995826,4.1078916,2012/3/12,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,12959.71,2983.66,1371.09,9889.86,2002.5,7927.55
2.8761053,4.0005293,2012/3/13,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13177.68,3039.88,1395.95,9899.08,2025.04,8031.51
2.8913157,4.00023,2012/3/14,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13194.1,3040.73,1394.28,10050.52,2045.08,8125.26
2.9362597,4.0834985,2012/3/15,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13252.76,3056.37,1402.6,10123.28,2043.76,8121.62
3.0030859,4.1159825,2012/3/16,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13232.62,3055.26,1404.17,10129.83,2034.44,8054.94
2.9350166,4.096799,2012/3/19,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13239.13,3078.32,1409.75,10141.99,2047.0,8043.92
2.8759634,4.0547805,2012/3/20,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13170.19,3074.15,1405.52,10141.99,2042.15,7972.7
2.8089943,3.956252,2012/3/21,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13124.62,3075.32,1402.89,10086.49,2027.23,7981.94
2.842489,3.997047,2012/3/22,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13046.14,3063.32,1392.78,10127.08,2026.12,8059.94
2.8409944,4.0108867,2012/3/23,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13080.73,3067.92,1397.11,10011.47,2026.83,8076.61
2.9522002,4.1082296,2012/3/26,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13241.63,3122.57,1416.51,10018.24,2019.19,7967.62
2.9042768,4.0610557,2012/3/27,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13197.73,3120.35,1412.52,10255.15,2039.76,8029.46
2.9684553,4.0953994,2012/3/28,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13126.21,3104.96,1405.54,10182.57,2031.74,8038.07
2.9959562,4.115915,2012/3/29,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13145.82,3095.36,1403.28,10114.79,2014.41,7872.66
3.0061083,4.072655,2012/3/30,3.0,4.4,0.3,3.7,102.0,2.6,108.92,2.6,47348.0,45019.0,1773172.9,13212.04,3091.57,1408.47,10083.56,2014.04,7933.0
2.1315968,3.6635175,2012/4/2,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13264.49,3119.7,1419.04,10109.87,2029.29,7862.9
2.0694494,3.7358766,2012/4/3,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13199.55,3113.57,1413.38,10050.39,2049.28,7760.85
2.1082363,3.696613,2012/4/5,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13060.14,3080.5,1398.08,9767.61,2028.77,7639.82
2.1179762,3.6355395,2012/4/6,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13060.14,3080.5,1398.08,9688.45,2029.03,7706.26
2.0748894,3.5868301,2012/4/9,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12929.59,3047.08,1382.2,9546.26,1997.08,7600.87
2.0280569,3.6678934,2012/4/10,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12715.93,2991.22,1358.59,9538.02,1994.41,7640.68
2.0596292,3.6173573,2012/4/11,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12805.39,3016.46,1368.71,9458.74,1994.41,7656.67
2.055434,3.6162903,2012/4/12,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12986.58,3055.55,1387.57,9524.79,1986.63,7662.92
2.0492432,3.6711192,2012/4/13,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12849.59,3011.33,1370.26,9637.99,2008.91,7788.27
2.02014,3.6739368,2012/4/16,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12921.41,2988.4,1369.57,9470.64,1992.63,7729.86
2.0094762,3.6526327,2012/4/17,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13115.54,3042.82,1390.78,9464.71,1985.3,7585.87
1.9951736,3.6647553,2012/4/18,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13032.75,3031.45,1385.14,9667.26,2004.53,7605.0
1.9992675,3.670597,2012/4/19,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12964.1,3007.56,1376.92,9588.38,1999.86,7622.69
1.996123,3.631917,2012/4/20,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13029.26,3000.45,1378.53,9561.36,1974.65,7507.15
2.0329149,3.6304283,2012/4/23,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,12927.17,2970.45,1366.94,9542.17,1972.63,7481.09
1.9897875,3.6584117,2012/4/24,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13001.56,2961.6,1371.97,9468.04,1963.42,7498.84
1.9969257,3.6406758,2012/4/25,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13090.72,3029.63,1390.69,9561.01,1961.98,7563.18
1.9586519,3.66954,2012/4/26,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13204.62,3050.61,1399.98,9561.83,1964.04,7521.35
1.7619534,3.688019,2012/4/27,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13228.31,3069.2,1403.36,9520.89,1975.35,7480.5
1.5756195,3.5468035,2012/4/30,2.6,3.4,0.3,3.5,106.0,2.5,108.97,2.4,46115.0,44020.0,1777114.7,13213.63,3046.36,1397.91,9520.89,1981.99,7501.72
1.3528256,3.1978412,2012/5/2,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,13268.57,3059.85,1402.31,9380.25,1999.07,7676.81
1.5631591,3.2740726,2012/5/3,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,13206.59,3024.3,1391.57,9380.25,1995.11,7659.53
1.5158813,3.2748828,2012/5/4,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,13038.27,2956.34,1369.1,9380.25,1989.15,7700.95
1.6224691,3.1832669,2012/5/7,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,13008.53,2957.76,1369.58,9119.14,1956.44,7538.08
1.2709398,3.166406,2012/5/8,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12932.09,2946.27,1363.72,9181.65,1967.01,7545.71
1.5469409,3.2008429,2012/5/9,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12835.06,2934.71,1354.58,9045.06,1950.29,7475.71
1.4620785,3.2444108,2012/5/10,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12855.04,2933.64,1357.99,9009.65,1944.93,7484.01
1.5173149,3.2179375,2012/5/11,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12820.6,2933.82,1353.39,8953.31,1917.13,7401.37
1.5251846,3.2377179,2012/5/14,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12695.35,2902.58,1338.35,8973.84,1913.73,7377.18
1.574215,3.185715,2012/5/15,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12632.0,2893.76,1330.66,8900.74,1898.96,7395.64
1.5641392,3.207494,2012/5/16,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12598.55,2874.04,1324.8,8801.17,1840.53,7234.57
1.590626,3.2124777,2012/5/17,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12442.49,2813.69,1304.86,8876.59,1845.24,7356.77
1.440393,3.2173338,2012/5/18,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12369.38,2778.79,1295.22,8611.31,1782.46,7151.19
1.4635519,3.1141434,2012/5/21,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12504.48,2847.21,1315.99,8633.89,1799.13,7192.23
1.5645093,3.153996,2012/5/22,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12502.81,2839.08,1316.63,8729.29,1828.69,7274.89
1.5380898,3.1434922,2012/5/23,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12496.15,2850.12,1318.86,8556.6,1808.62,7147.75
1.5367857,3.1516123,2012/5/24,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12529.75,2839.38,1320.68,8563.38,1814.47,7124.89
1.5463424,3.147488,2012/5/25,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12454.83,2837.53,1317.82,8580.39,1824.17,7071.63
1.5616809,3.196636,2012/5/28,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12454.83,2837.53,1317.82,8593.15,1824.17,7136.0
1.5079852,3.1897788,2012/5/29,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12580.69,2870.99,1332.42,8657.08,1849.91,7342.29
1.6409825,3.1559706,2012/5/30,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12419.86,2837.36,1313.32,8633.19,1844.86,7261.8
1.6333381,3.1752367,2012/5/31,2.2,2.9,0.3,3.1,106.0,2.5,108.37,2.4,46946.0,44641.0,1784220.5,12393.45,2827.34,1310.33,8542.73,1843.47,7301.5
1.4166552,3.1179798,2012/6/1,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12118.57,2747.48,1278.04,8440.25,1834.51,7106.09
1.430809,3.0991569,2012/6/4,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12101.46,2760.01,1278.18,8295.63,1783.13,6894.66
1.348337,3.129798,2012/6/5,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12127.95,2778.11,1285.5,8382.0,1801.85,7000.45
1.3609788,3.111916,2012/6/6,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12414.79,2844.72,1315.13,8533.53,1801.85,7056.15
1.4219916,3.1141734,2012/6/7,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12460.96,2831.02,1314.99,8639.72,1847.95,7080.31
1.4370621,3.1166716,2012/6/8,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12554.2,2858.42,1325.66,8459.26,1835.64,6999.65
1.3658267,3.1230416,2012/6/11,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12411.23,2809.73,1308.93,8624.9,1867.04,7120.23
1.40118,3.0853162,2012/6/12,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12573.8,2843.07,1324.18,8536.72,1854.74,7072.08
1.4005468,3.08746,2012/6/13,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12496.38,2818.61,1314.88,8587.84,1859.32,7088.83
1.3733263,3.0971,2012/6/14,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12651.91,2836.33,1329.1,8568.89,1871.48,7075.1
1.3550806,3.0917375,2012/6/15,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12767.17,2872.8,1342.84,8569.32,1858.16,7155.83
1.3749286,3.1121366,2012/6/18,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12741.82,2895.33,1344.78,8721.02,1891.71,7281.5
1.376304,3.1056075,2012/6/19,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12837.33,2929.76,1357.98,8655.87,1891.77,7273.13
1.408431,3.104603,2012/6/20,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12824.39,2930.45,1355.69,8752.31,1904.12,7334.63
1.3869202,3.1158662,2012/6/21,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12573.57,2859.09,1325.51,8824.07,1889.15,7279.05
1.41606,3.1021438,2012/6/22,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12640.78,2892.42,1335.02,8798.35,1847.39,7222.05
1.4229414,3.041957,2012/6/25,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12502.66,2836.16,1313.72,8734.62,1825.38,7166.38
1.3510318,3.0704544,2012/6/26,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12534.67,2854.06,1319.99,8663.99,1817.81,7137.93
1.3423874,3.0738385,2012/6/27,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12627.01,2875.32,1331.85,8730.49,1817.65,7183.01
1.3654063,3.0637631,2012/6/28,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12602.26,2849.49,1329.04,8874.11,1819.18,7169.61
1.287577,3.091387,2012/6/29,2.3,3.3,0.3,3.2,101.0,2.2,107.05,2.4,47163.0,41994.0,1796981.5,12880.09,2935.05,1362.16,9006.78,1854.01,7296.28
1.0173999,2.8224373,2012/7/2,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12871.39,2951.23,1365.51,9003.48,1851.65,7345.16
0.94734234,2.8422618,2012/7/3,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12943.82,2976.08,1374.02,9066.59,1867.82,7418.36
0.9690675,2.7985907,2012/7/4,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12943.82,2976.08,1374.02,9104.17,1874.45,7422.59
0.9492318,2.8342078,2012/7/5,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12896.67,2976.12,1367.58,9079.8,1875.49,7387.78
0.92973953,2.8037417,2012/7/6,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12772.47,2937.33,1354.68,9020.75,1858.2,7368.59
0.8969367,2.7362545,2012/7/9,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12736.29,2931.77,1352.46,8896.88,1836.13,7309.96
0.86972326,2.7527022,2012/7/10,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12653.12,2902.33,1341.47,8857.73,1829.45,7251.35
0.8815777,2.7308972,2012/7/11,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12604.53,2887.98,1341.45,8851.0,1826.39,7257.91
0.8714476,2.7117157,2012/7/12,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12573.27,2866.19,1334.76,8720.01,1785.39,7130.93
0.8789914,2.7399595,2012/7/13,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12777.09,2908.47,1356.78,8724.12,1812.89,7104.27
0.8525842,2.7257028,2012/7/16,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12727.21,2896.94,1353.64,8724.12,1817.79,7090.04
0.85668117,2.703907,2012/7/17,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12805.54,2910.04,1363.67,8755.0,1821.96,7127.0
0.86846846,2.6870766,2012/7/18,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12908.7,2942.6,1372.78,8726.74,1794.91,7049.05
0.9050135,2.672184,2012/7/19,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12943.36,2965.9,1376.51,8795.55,1822.96,7148.57
0.8838299,2.6902673,2012/7/20,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12822.57,2925.3,1362.66,8669.87,1822.93,7164.68
0.80086106,2.577121,2012/7/23,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12721.46,2890.15,1350.52,8508.32,1789.44,7028.73
0.79452795,2.5892482,2012/7/24,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12617.32,2862.99,1338.31,8488.09,1793.93,7008.35
0.8045039,2.5850854,2012/7/25,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12676.05,2854.24,1337.89,8365.9,1769.31,6979.13
0.7997323,2.5510733,2012/7/26,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,12887.93,2893.25,1360.02,8443.1,1782.47,6970.69
0.80445564,2.6571147,2012/7/27,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,13075.66,2958.09,1385.97,8566.64,1829.16,7124.49
0.82398003,2.6736252,2012/7/30,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,13073.01,2945.84,1385.3,8635.44,1843.79,7158.88
0.8227167,2.6651866,2012/7/31,2.3,3.0,0.3,3.1,100.0,1.5,106.58,2.1,44668.0,41977.0,1807289.2,13008.68,2939.52,1379.32,8695.06,1881.99,7270.49
0.33945382,1.928545,2012/8/1,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,12971.06,2920.21,1375.14,8641.85,1879.93,7267.96
0.39667815,2.0266633,2012/8/3,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13096.17,2967.9,1390.99,8555.11,1848.68,7217.51
0.3416165,1.910961,2012/8/6,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13117.51,2989.91,1394.23,8726.29,1885.88,7286.33
0.3372134,1.8824519,2012/8/7,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13168.6,3015.86,1401.35,8803.31,1886.8,7295.46
0.35330123,1.9001123,2012/8/8,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13175.64,3011.25,1402.22,8881.16,1903.23,7319.8
0.4709034,2.1909785,2012/8/9,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13165.19,3018.64,1402.8,8978.6,1940.59,7433.7
0.43043202,2.1280823,2012/8/10,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13207.95,3020.86,1405.87,8891.44,1946.4,7441.12
0.43166226,2.1552625,2012/8/13,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13169.43,3022.52,1404.11,8885.15,1932.44,7436.3
0.40060204,2.061897,2012/8/14,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13172.14,3016.98,1403.93,8929.88,1956.96,7479.25
0.46062726,2.1643627,2012/8/15,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13164.78,3030.93,1405.53,8925.04,1956.96,7467.74
0.4176845,2.1166582,2012/8/16,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13250.11,3062.39,1415.51,9092.76,1957.91,7490.21
0.4664182,2.1620977,2012/8/17,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13275.2,3076.59,1418.16,9162.5,1946.54,7467.92
0.43188637,2.0804856,2012/8/20,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13271.64,3076.21,1418.13,9171.16,1946.31,7431.91
0.28248638,1.8636268,2012/8/21,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13203.58,3067.26,1413.17,9156.92,1943.22,7506.81
0.39741904,2.067089,2012/8/22,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13172.76,3073.67,1413.49,9131.74,1935.19,7496.58
0.43458563,2.1122158,2012/8/23,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13057.46,3053.4,1402.08,9178.12,1942.54,7505.17
0.41317677,2.078106,2012/8/24,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13157.97,3069.79,1411.13,9070.76,1919.81,7477.53
0.42332715,2.116838,2012/8/27,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13124.67,3073.19,1410.44,9085.39,1917.87,7468.22
0.4806295,2.185513,2012/8/28,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13102.99,3077.14,1409.3,9033.29,1916.33,7361.94
0.4543441,2.1230793,2012/8/29,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13107.48,3081.19,1410.49,9069.81,1928.54,7391.15
0.41141915,2.0997617,2012/8/30,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13000.71,3048.71,1399.48,8983.78,1906.38,7371.44
0.4350292,2.1053205,2012/8/31,2.4,3.4,0.3,3.0,101.0,1.2,107.24,2.1,43045.0,41116.0,1817134.9,13090.84,3066.96,1406.58,8839.91,1905.12,7397.06
1.1033796,2.476488,2012/9/3,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13090.84,3066.96,1406.58,8783.89,1912.71,7450.53
0.5286177,2.1648161,2012/9/4,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13035.94,3075.06,1404.94,8775.51,1907.13,7451.35
0.51611,2.1714363,2012/9/5,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13047.48,3069.27,1403.44,8679.82,1874.03,7367.44
0.36925942,1.9401001,2012/9/6,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13292.0,3135.81,1432.12,8680.57,1881.24,7326.72
0.38144797,1.9575537,2012/9/7,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13306.64,3136.42,1437.92,8871.65,1929.58,7424.91
0.43879354,2.0120513,2012/9/10,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13254.29,3104.02,1429.08,8869.37,1924.7,7482.74
0.41991657,2.0315008,2012/9/11,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13323.36,3104.53,1433.56,8807.38,1920.0,7485.13
0.4428032,2.0246394,2012/9/12,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13333.35,3114.31,1436.56,8959.96,1950.03,7570.45
0.3968376,1.9883394,2012/9/13,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13539.86,3155.83,1459.99,8995.15,1950.69,7578.8
0.31733918,1.8754276,2012/9/14,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13593.37,3183.95,1465.77,9159.39,2007.58,7738.05
0.50622505,2.081841,2012/9/17,2.4,3.6,0.3,2.9,99.0,2.0,107.62,2.1,45413.0,42560.0,1819290.1,13553.1,3178.67,1461.19,9159.39,2002.35,7762.22
